protein_acc	n	nucleotide_acc	taxid	superkingdom	phylum	class	order	family	genus	species	type	evalue
WP_277643367.1		NZ_JAQXTV010000072.1	2652291	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Inconstantimicrobium	Inconstantimicrobium porci	nisB	0
WP_195320623.1		NZ_JAQMJI010000027.1	1304	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	nisB	0
WP_119245822.1		NZ_JAQEBC010000026.1	40520	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia obeum	nisB	0
WP_270342835.1		NZ_JAQDYA010000007.1	1358	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisB	9.4e-273
WP_269388643.1		NZ_JAPWDN010000003.1	1390	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus amyloliquefaciens	nisB	0
WP_000400477.1		NZ_JAPHHO010000003.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisB	0
WP_000400477.1		NZ_JAPHHL010000005.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisB	0
WP_000400477.1		NZ_JAPHFX010000002.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisB	0
WP_000400477.1		NZ_JAPHFS010000002.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisB	0
WP_000400477.1		NZ_JAPHEZ010000002.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisB	0
WP_257060768.1		NZ_JANIKJ010000022.1	2968469	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. 76QC2CO	nisB	3.2e-149
WP_024343842.1		NZ_JANHMF010000008.1	1335	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equinus	nisB	0
WP_017768976.1		NZ_JAMYJQ010000009.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_031918769.1		NZ_JAMRCS010000009.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCR010000010.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCQ010000009.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCP010000010.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCO010000009.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCN010000009.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCM010000011.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCL010000010.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCJ010000010.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCI010000013.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCH010000009.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCG010000010.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCF010000009.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCE010000009.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCD010000007.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMRCC010000008.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMQZW010000012.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMQZV010000009.1									nisB	2.6e-219
WP_031918769.1		NZ_JAMQZQ010000008.1									nisB	2.6e-219
WP_000400477.1		NZ_JAMDIB010000004.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_000400477.1		NZ_JAMDIA010000004.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_247212169.1		NZ_JALLFA010000003.1	1349	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus uberis		
WP_247212170.1		NZ_JALLFA010000003.1	1349	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus uberis		
WP_247213747.1		NZ_JALLEH010000001.1	1349	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus uberis	nisB	0
WP_253366193.1		NZ_JALJYR010000010.1	165758	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallinaceus	nisB	0
WP_253366193.1		NZ_JALJXU010000010.1	165758	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallinaceus	nisB	0
WP_243561085.1		NZ_JALGRO010000002.1	2929475	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium sp. VKM Ac-2922		
WP_243561086.1		NZ_JALGRO010000002.1	2929475	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Curtobacterium	Curtobacterium sp. VKM Ac-2922		
WP_247934681.1		NZ_JALDTZ010000003.1	28037	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis	nisB	0
WP_031918769.1		NZ_JAKYYS010000012.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_000400477.1		NZ_JAKVIE010000017.1	197614	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	nisB	0
WP_031918769.1		NZ_JAKOIR010000013.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_JAKOIB010000009.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_301407356.1		NZ_JAKDIG010000002.1	1969402	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Luteococcus	Luteococcus sp.	nisB	4.2e-182
WP_248604710.1		NZ_JAJIAS010000019.1	148814	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	Apilactobacillus kunkeei	nisB	1.5e-208
WP_000400477.1		NZ_JAJGRV010000008.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisB	0
WP_119245822.1		NZ_JAJBMY010000045.1	871665	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia faecis	nisB	0
WP_226865867.1		NZ_JAJBMF010000004.1	592978	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis		
WP_226132686.1		NZ_JAIZZX010000036.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisB	0
WP_226132686.1		NZ_JAIZZW010000031.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisB	0
WP_226132686.1		NZ_JAIZZV010000035.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisB	0
WP_002943316.1		NZ_JAIMES010000032.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_002943316.1		NZ_JAIMER010000033.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_002943316.1		NZ_JAIMEQ010000030.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_002943316.1		NZ_JAIMEO010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_002943316.1		NZ_JAIMEL010000003.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_002943316.1		NZ_JAIMEK010000003.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_002943316.1		NZ_JAIMDW010000003.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_002943316.1		NZ_JAIMDT010000016.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_002943316.1		NZ_JAIMDQ010000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_017768976.1		NZ_JAILYK010000003.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_031918769.1		NZ_JAHLTT010000010.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_254594085.1		NZ_JAGZKJ010000026.1	1306	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp.	nisB	0
WP_031918769.1		NZ_JAGSAQ010000009.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_JAGSAP010000007.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_JAGSAO010000007.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_JAGSAM010000007.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_JAGSAJ010000005.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_JAGSAF010000007.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_JAGSAE010000005.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_211752180.1		NZ_JAGRPZ010000016.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis		
WP_244735724.1		NZ_JAGRPZ010000016.1	1360	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis		
WP_205145340.1		NZ_JAGMVX010000022.1	1479233	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella uvarum	nisB	5.7e-139
WP_000400477.1		NZ_JAFFHR010000011.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_017768976.1		NZ_JAFFHJ010000004.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_017768976.1		NZ_JAFFHI010000008.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_205145340.1		NZ_JAFBEO010000003.1	1479233	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella uvarum	nisB	5.7e-139
WP_031918769.1		NZ_JAEAEW010000006.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_081539211.1		NZ_JADNNS010000006.1	1624	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius	nisB	0
WP_119245822.1		NZ_JADNJR010000016.1	88431	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea longicatena	nisB	0
WP_195320623.1		NZ_JADNFO010000025.1	1304	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	nisB	0
WP_203268088.1		NZ_JADFBF010000008.1	1349	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus uberis	nisB	0
WP_186835008.1		NZ_JACOOV010000009.1	2763029	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia lenta	nisB	0
WP_186835008.1		NZ_JACOOQ010000008.1	2763037	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium lentum	nisB	0
WP_000400477.1		NZ_JACHRD010000006.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisB	0
WP_031918769.1		NZ_JACGNW010000010.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_JACGNV010000012.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_171299248.1		NZ_JABEYB010000032.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisB	0
WP_081539211.1		NZ_JAAJBN010000012.1	1624	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius	nisB	0
WP_117638665.1		NZ_JAAIMS010000040.1	33038	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter gnavus	nisB	0
WP_031918769.1		NZ_JAAGRG010000062.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_161921746.1		NZ_JAACYS010000093.1	2703818	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Pallidibacillus	Pallidibacillus pasinlerensis	nisB	0
WP_000400477.1		NZ_JAAAEL010000024.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisB	0
WP_031918769.1		NZ_FQKS01000005.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_FQIV01000005.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_024343842.1		NZ_FOYC01000001.1	1335	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equinus	nisB	0
WP_090951386.1		NZ_FOJS01000046.1	186116	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Parageobacillus	Parageobacillus thermantarcticus	nisB	0
WP_024343842.1		NZ_FNZW01000001.1	1335	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equinus	nisB	0
WP_131815590.1		NZ_FNKK01000002.1	35622	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Thermostaphylospora	Thermostaphylospora chromogena	nisB	6.8e-220
WP_090169711.1		NZ_FNDP01000013.1	1855344	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. 49	nisB	0
WP_024343842.1		NZ_FMTH01000001.1	1335	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equinus	nisB	0
WP_031918769.1		NZ_FKYF01000007.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_FKSY01000005.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_FKSL01000006.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_FKSJ01000006.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_FKOH01000006.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_000400477.1		NZ_FILZ01000008.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_000400477.1		NZ_FILV01000007.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_000400477.1		NZ_FILN01000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_000400477.1		NZ_FIKG01000008.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_017768976.1		NZ_FIJE01000011.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_017768976.1		NZ_FIIK01000010.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_017768976.1		NZ_FIII01000009.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_000400477.1		NZ_FIIF01000004.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_017768976.1		NZ_FIHF01000004.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_017768976.1		NZ_FIFP01000001.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_000400477.1		NZ_FIFI01000007.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_017768976.1		NZ_FIFH01000002.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_017768976.1		NZ_FIFF01000008.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_000400477.1		NZ_FIFD01000006.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_031918769.1		NZ_FGVE01000005.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_031918769.1		NZ_FGTH01000007.1	1280	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	nisB	2.6e-219
WP_090090072.1		NZ_FBTD01000003.1	115778	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc gasicomitatum	nisB	3e-297
WP_000400477.1		NZ_CZEB01000022.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_000400477.1		NZ_CTJD01000003.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisB	0
WP_000400477.1		NZ_CRTO01000002.1	1313	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	nisB	0
WP_000400477.1		NZ_CQDE01000008.1	1311	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	nisB	0
WP_081539211.1		NZ_CP123987.1	1624	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius	nisB	0
WP_273614481.1		NZ_CP117416.1	1452732	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus kyungheensis	nisB	0
WP_081539211.1		NZ_CP116813.1	1624	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius	nisB	0
WP_277156052.1		NZ_CP113914.1	2983235	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp. ESL0798	nisB	3.2e-117
WP_212104584.1		NZ_CP102541.1	1682	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	nisB	5.4e-35
WP_255764014.1		NZ_CP101621.1	492670	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	nisB	0
WP_081539211.1		NZ_CP090412.1	1624	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius	nisB	0
WP_171299248.1		NZ_CP087100.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisB	0
WP_283112703.1		NZ_CP086322.1	2879846	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces halobius	nisB	5.5e-239
WP_268064329.1		NZ_CP086149.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum		
WP_226132686.1		NZ_CP086149.1	238834	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium estertheticum	nisB	0
WP_126195700.1		NZ_CP085954.1	2061	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Tsukamurellaceae	Tsukamurella	Tsukamurella paurometabola	nisB	2.2e-140
WP_212104584.1		NZ_CP073283.1	1682	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	nisB	5.4e-35
WP_065541931.1		NZ_CP065312.1	1796616	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia pseudococcoides	nisB	0
WP_196716686.1		NZ_CP065027.1	2763540	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces trachealis	nisB	4.3e-73
WP_193642020.1		NZ_CP062951.1	1682	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	nisB	5.4e-121
WP_284680144.1		NZ_CP060096.1	2755338	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Aceticella	Aceticella autotrophica	nisB	1.6e-155
WP_024343842.1		NZ_CP059471.1	1335	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equinus	nisB	0
WP_017768976.1		NZ_CP058741.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_212104584.1		NZ_CP054527.1	1682	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	nisB	5.4e-35
WP_065541931.1		NZ_CP053228.1	1796616	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia pseudococcoides	nisB	0
WP_027012463.1		NZ_CP047355.1	556548	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium freiburgense	nisB	3.4e-142
WP_146323893.1		NZ_CP047080.1	679663	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium canis	nisB	1.6e-108
WP_162872718.1		NZ_CP031447.1	100225	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Dermatophilaceae	Austwickia	Austwickia chelonae	nisB	2.1e-217
WP_002943316.1		NZ_CP024974.1	1307	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	nisB	0
WP_065541931.1		NZ_CP022713.1	1796616	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia pseudococcoides	nisB	0
WP_065541931.1		NZ_CP015405.2	1796616	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia pseudococcoides	nisB	0
WP_057899911.1		NZ_CP014140.1	1450761	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Aneurinibacillus	Aneurinibacillus sp. XH2	nisB	0
WP_235187779.1		NZ_CP009054.1	1117941	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	nisB	6.1e-139
WP_000400477.1		NZ_CLFO01000002.1	1313	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	nisB	0
WP_000400477.1		NZ_CLET01000028.1	1313	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	nisB	0
